1471623,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73845&page=448,먼가 수용이 원래 짬프력이 안나온거 같은데,ㅋㅋㅋ - dc official App,
1471624,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73844&page=448,근데 수용이 운동능력도 좋은 애가 방금은 뭐냐 ㅋㅋ,쫄았나 ㅋㅋㅋㅋㅋㅋ,
1471625,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73843&page=448,이대성 드리블 길어질때마다 스틸당할까봐 불안하다,ㅇㅇ,
1471626,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73842&page=448,펠프스 결장잉네요 ㅋㅋ,쉽게 이기겠다 ㅋ,
1471627,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73841&page=448,명예용병 올 가능성 높지 않냐,랜든 밀번,
1471628,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73840&page=448,수용이 플레이가 맘에 들었다,슛을 쏜다 멈칫 안하고 그거면 된다 지금은 플레이 스타일 변하기가 꽤 어려운데,
1471629,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73839&page=448,디비vs크트 1쿼터 10:5로 종료 ㅋㅋㅋㅋ,뭐냐 쟤네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,
1471630,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73838&page=448,수용아 그거 유재학이 싫어하는건데 ㅋ,다음부터 그냥 레이업해 - dc official App,
1471631,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73837&page=448,수용이 잘했다,그렇게 해라 기죽지 말고 자신감 있게,
1471632,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73836&page=448,쇼터 눈이 되게 맑넼ㅋㅋㅋ,ㅋㅋㅋ - dc official App,
1471633,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73835&page=448,유재학빼고 터졌네 ㅋㅋ,수용조ㅏ,
1471634,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73834&page=448,배수용펌프 덩크실패 ㅋㅋㅋㅋ,ㅋㅋㅋ,
1471635,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73833&page=448,속보)수용좌덩크 실패,개웃기네ㅋㅋㅋ,
1471636,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73832&page=448,아이고 수용아 ㅋㅋㅋㅋ,그냥 레이업해 ㅋㅋㅋ,
1471637,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73831&page=448,수용좌 ㅅㅂㄲㅋㅋㅋ,ㅋㅋㅋㅋㄱ,
1471638,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73830&page=448,배수용 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 좋다,자신감 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 실패했지만 ㅋㅋㅋㅋ,
1471639,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73829&page=448,상민이형은 올해까지겠지?,아이고 크블레전드의 마지막이... - dc official App,
1471640,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73828&page=448,배수용 ㅋㅋㅋㅋ 개웃기네,ㅋㅋㅋ - dc official App,
1471641,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73827&page=448,수용성 덩크 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,실패,
1471642,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73826&page=448,배수용 덩크 실패 ㅋ,유재학 빡침 - dc official App,
1471643,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73825&page=448,ㅋㅋㅋㅋ 수용좌,ㅌㅌ - dc official App,
1471644,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73824&page=448,밀좆 얼굴만 봐도 빡치는데 정상이냐,3점 성공해서가 아니라 그냥 ㅅㅂ 비치기만 해도 빡치네 - dc official App,
1471645,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73823&page=448,방금 라건아 스피드 ㄹㅇ 역대급이었다ㅋㅋㅋㅋ,존나 빠르네,
1471646,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73822&page=448,오늘도 턴오버 파티...,후후...,
1471647,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73821&page=448,동근이형 밀좆에게 자신감 ㄷㄷ,실패했지만 쉽게 벗겨버리네 - dc official App,
1471648,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73820&page=448,수용좌 멀티골!,ㅊㅊ,
1471649,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73819&page=448,수용좌 인생 미들 ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋㅋ,
1471650,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73818&page=448,이대성 5분간 3득  4AS  1steal  1TO,무리 안하고 좋네 볼이 도니 오용준 슛감도 좋아지고,
1471651,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73817&page=448,펠프스 결장이래,아킬레스건 통증 명단에는 넣었는데 이상민이 경기투입은 힘들거같다고 기사뜸,
1471652,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73816&page=448,저짝경기 득점 뭐냐,1쿼 3분 남았는데 6대3.. - dc official App,
1471653,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73815&page=448,김동량이나 배수용이나 참 둘 다 뻣뻣하고 못한다,ㄹㅇ...,
1471654,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73814&page=448,이대성 문태영만 하네 ㅋㅋㅋㅋ,이대성 ㅈㄴ 크다 ㅋㅋㅋ,
1471655,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73813&page=448,시작 좋다,ㅇㅇ - dc official App,
1471656,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73812&page=448,김동량 바로 빼네 ㅋ,뭐냐 - dc official App,
1471657,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73811&page=448,와 삼성 관중 진짜 없다...,씁쓸하네,
1471658,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73810&page=448,아니 왜 우리 중계가 아직 없냐,킅 디비 경기는뜨는데 ㅡㅡ,
1471659,디시인사이드,2019-02-13 00:00:00,https://gall.dcinside.com/mgallery/board/view/?id=mobis&no=73809&page=448,시계 머리 다시 돌아간듯?,인삼전 머리 충격이었는데 - dc official App,
